Material_Type,Material_Name,C10_library_LSE,C11_library_LSE,C12_library_LSE,C13_library_LSE,C14_library_LSE,OE_retrieved_LST,C10_OE_retrieved_LSE,C11_OE_retrieved_LSE,C12_OE_retrieved_LSE,C13_OE_retrieved_LSE,C14_OE_retrieved_LSE,OE_retrieved_LST_uncertainty,C10_OE_retrieved_LSE_uncertainty,C11_OE_retrieved_LSE_uncertainty,C12_OE_retrieved_LSE_uncertainty,C13_OE_retrieved_LSE_uncertainty,C14_OE_retrieved_LSE_uncertainty
Hgh_emiss,Pinus lambertiana 3,0.983935858,0.980037498,0.980037498,0.978718972,0.980389753,305.3504,0.98201793,0.9790412,0.9789716,0.9770165,0.98036367,1.4146515,0.031894032,0.02897583,0.027153188,0.022116713,0.02188078
Hgh_emiss,Baccharis pilularis 2,0.982444417,0.981051752,0.981051752,0.980736022,0.982211857,305.39154,0.9810585,0.9790002,0.9789674,0.97822136,0.9812803,1.4146515,0.031882416,0.02897583,0.027153188,0.022141479,0.02190028
Hgh_emiss,Arctostaphylos glandulosa 1,0.986853247,0.984846648,0.984846648,0.985335275,0.985992204,305.55298,0.9811688,0.97933865,0.97931796,0.9793085,0.98226535,1.4146515,0.031858485,0.02897583,0.027153188,0.022151748,0.021900874
Hgh_emiss,Baccharis pilularis 3,0.980881556,0.980692439,0.980692439,0.979832363,0.981188785,305.33914,0.98148173,0.9799656,0.9797063,0.97834986,0.98120314,1.4146515,0.031894032,0.02897583,0.027153188,0.022133045,0.021895707
Hgh_emiss,Umbellularia californica 2,0.983951934,0.983176176,0.983176176,0.980160161,0.981002412,305.35727,0.9833638,0.9819237,0.98177314,0.9784824,0.9811978,1.4146515,0.03189678,0.02897583,0.027153188,0.022130992,0.021885553
Hgh_emiss,Baccharis pilularis 1,0.983066825,0.982292138,0.982292138,0.982083552,0.983295111,305.4278,0.9810783,0.97935265,0.97929883,0.9787569,0.98171693,1.4146515,0.031894032,0.02897196,0.027150305,0.022150904,0.021899201
Hgh_emiss,Baccharis pilularis 1,0.981594694,0.980975262,0.980975262,0.980761539,0.982272298,305.3846,0.9809504,0.9789936,0.97883064,0.978425,0.9813605,1.4146515,0.031881016,0.02897583,0.027153188,0.02213894,0.021893552
Hgh_emiss,Umbellularia californica 1,0.982067309,0.98190005,0.98190005,0.980855673,0.983134913,305.40094,0.98114717,0.9793678,0.97933906,0.9785296,0.9814818,1.4146515,0.031894032,0.028975504,0.027153188,0.02214942,0.021898422
Hgh_emiss,Leaf of Cypress,0.990393317,0.990087302,0.988655601,0.98854078,0.988727427,305.6822,0.9822524,0.9815665,0.98120093,0.98089564,0.98367697,1.4228423,0.03181788,0.02896045,0.027125921,0.022148272,0.021905737
Hgh_emiss,Leaf of Pine (New),0.985554632,0.983530971,0.981462276,0.980378605,0.980646555,305.38144,0.9830847,0.9807375,0.98026687,0.97779053,0.9808322,1.4146515,0.031894032,0.02897583,0.027153188,0.02213052,0.021882067
Hgh_emiss,Leaf of Green Spruce from Canada,0.992317173,0.991440807,0.991370442,0.991036455,0.990863247,305.7648,0.98251843,0.9818092,0.9817548,0.98277366,0.98462176,1.4233631,0.031802967,0.02897583,0.027153188,0.022160348,0.021922724
Med_emiss,Adenostoma fasciculatum 1,0.979405192,0.977999495,0.977999495,0.977898208,0.978455015,305.627,0.9738904,0.9712504,0.9710866,0.97235435,0.9732566,1.4226339,0.031805668,0.028889662,0.027059529,0.022135068,0.021870986
Med_emiss,Abies concolor 3,0.972004326,0.968692436,0.968692436,0.969348574,0.968928333,305.2496,0.9733138,0.969712,0.9696515,0.9695842,0.97087216,1.417903,0.03184583,0.028889945,0.027059529,0.022131145,0.021864025
Med_emiss,Pinus ponderosa 2,0.974991667,0.971843879,0.971843879,0.973261174,0.974073649,305.42877,0.9724132,0.9691306,0.9690761,0.97046894,0.97184384,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Abies concolor 2,0.975894799,0.974653596,0.974653596,0.974908696,0.974967675,305.45856,0.9735126,0.97087085,0.9708443,0.9716226,0.9725671,1.417903,0.031840123,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus lambertiana 2,0.978412004,0.97381207,0.97381207,0.973976963,0.974296833,305.46948,0.97383803,0.97026503,0.97019637,0.9704448,0.97181123,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus ponderosa 3,0.979817758,0.977295034,0.977295034,0.976635739,0.976659692,305.58472,0.9745147,0.97184855,0.9716755,0.9718391,0.97259295,1.4220511,0.031833418,0.028872034,0.027042609,0.022124548,0.021866897
Med_emiss,Arctostaphylos glandulosa 1,0.971677379,0.968661994,0.968661994,0.96813545,0.967728602,305.20413,0.97413725,0.970498,0.9704354,0.9694417,0.97063047,1.417903,0.03184849,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus ponderosa 1,0.968582303,0.965272654,0.965272654,0.965969142,0.965428278,305.11243,0.9738091,0.9693193,0.96924216,0.9684565,0.9700595,1.417903,0.03187234,0.028889945,0.027048685,0.022099955,0.021846736
Med_emiss,Pinus lambertiana 1,0.975733684,0.970892437,0.970892437,0.971455664,0.972000205,305.37347,0.97330004,0.9694932,0.9694113,0.969665,0.9711527,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Abies concolor 1,0.97347361,0.97008816,0.97008816,0.970535748,0.970236869,305.30365,0.973538,0.96988654,0.96982074,0.96994966,0.97114694,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Arctostaphylos glandulosa 3,0.969474107,0.96575145,0.96575145,0.96686972,0.967813164,305.1877,0.9722994,0.96828556,0.968199,0.96860695,0.9701743,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus ponderosa 2,0.973140185,0.969564913,0.969564913,0.971121557,0.972729302,305.36795,0.9719548,0.9681625,0.96808624,0.9696951,0.9712615,1.417903,0.031815857,0.028889945,0.027059529,0.022126894,0.021864025
Med_emiss,Pinus ponderosa 1,0.979279875,0.976636078,0.976636078,0.975157632,0.975374987,305.4947,0.97500044,0.9721566,0.9721166,0.97152203,0.9724216,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus ponderosa 3,0.970703586,0.967555383,0.967555383,0.966373151,0.965062606,305.12265,0.97495204,0.97163534,0.9716171,0.9691313,0.9701507,1.417903,0.03190852,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus lambertiana 2,0.977939161,0.974102253,0.974102253,0.974260639,0.974884853,305.47632,0.97370714,0.9702618,0.97020215,0.9707176,0.97203445,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.02186997
Med_emiss,Baccharis pilularis 2,0.9694367,0.970247807,0.970247807,0.967930541,0.970616783,305.22778,0.9737266,0.97114915,0.9709185,0.97034395,0.97125214,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Adenostoma fasciculatum 2,0.975450813,0.9725128,0.9725128,0.973647258,0.97441719,305.43777,0.97267336,0.9696285,0.9695772,0.9707859,0.9720091,1.417903,0.031839993,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Baccharis pilularis 3,0.977014598,0.974897592,0.974897592,0.975489388,0.977277925,305.53247,0.9726255,0.96973985,0.96969265,0.9714419,0.97260875,1.417903,0.031810146,0.028889945,0.027059529,0.022135068,0.021867417
Med_emiss,Adenostoma fasciculatum 3,0.975558755,0.971606121,0.971606121,0.972783479,0.973916845,305.4247,0.97248363,0.969019,0.9689551,0.9701714,0.97164184,1.417903,0.031840242,0.028889945,0.027058816,0.022135068,0.021864025
Med_emiss,Umbellularia californica 2,0.969952807,0.969919808,0.969919808,0.968361427,0.970755821,305.24893,0.9733624,0.9704466,0.9703933,0.97013104,0.971186,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Ceanothus megacarpus 1,0.979691314,0.97947349,0.97947349,0.978564153,0.980632943,305.69092,0.97364587,0.97149765,0.971325,0.9729204,0.97341406,1.4250194,0.0317909,0.028896393,0.027068185,0.022139776,0.021887546
Med_emiss,Baccharis pilularis 3,0.976286861,0.976304043,0.976304043,0.973298643,0.975088702,305.436,0.97515625,0.9730968,0.9728635,0.97170043,0.9724588,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Adenostoma fasciculatum 1,0.978334062,0.975676857,0.975676857,0.975820779,0.977465258,305.54187,0.9731314,0.97031015,0.9702723,0.97141236,0.9726094,1.417903,0.03183125,0.028889945,0.027059529,0.022135068,0.021868678
Med_emiss,Pinus lambertiana 1,0.974349254,0.969628744,0.969628744,0.97064252,0.972163352,305.35898,0.9724699,0.9686387,0.96854967,0.9693739,0.971015,1.417903,0.031842805,0.028863644,0.027028596,0.022128085,0.021864025
Med_emiss,Abies concolor 1,0.975062604,0.971994349,0.971994349,0.973120854,0.973130702,305.4084,0.9729551,0.9696405,0.9695841,0.9706405,0.97184616,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Arctostaphylos glandulosa 1,0.970377463,0.967844221,0.967844221,0.96800331,0.968931552,305.22223,0.9730539,0.96938324,0.96930665,0.96932817,0.97069526,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus ponderosa 1,0.973757731,0.970861186,0.970861186,0.970419042,0.968801454,305.2685,0.974685,0.9717227,0.97172236,0.9701821,0.97117007,1.417903,0.031863905,0.02889633,0.027059529,0.022135068,0.021864025
Med_emiss,Arctostaphylos glandulosa 1,0.972030791,0.96952216,0.96952216,0.969460684,0.971199234,305.2983,0.9729005,0.9693254,0.9692545,0.96968,0.9710399,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Arctostaphylos glandulosa 3,0.968899216,0.967591867,0.967591867,0.966987841,0.967625685,305.1632,0.9735681,0.970332,0.9700729,0.96951,0.9706382,1.417903,0.031849004,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Abies concolor 3,0.969314877,0.965757947,0.965757947,0.966242572,0.967187008,305.1603,0.97273123,0.96875334,0.96866864,0.968565,0.97008216,1.417903,0.03184583,0.028889945,0.027059529,0.022123389,0.021864025
Med_emiss,Pinus ponderosa 3,0.970619198,0.968755982,0.968755982,0.968553222,0.967663919,305.20016,0.9739382,0.9710174,0.97068226,0.96989864,0.97086436,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Arctostaphylos glandulosa 3,0.970942745,0.969797941,0.969797941,0.97077286,0.970367633,305.28235,0.97287965,0.9703371,0.97006077,0.9705166,0.97158295,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus lambertiana 3,0.979657989,0.97520186,0.97520186,0.975587004,0.976057987,305.5304,0.9736707,0.97038347,0.97032255,0.9708996,0.9722276,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus ponderosa 2,0.974024438,0.968524235,0.968524235,0.971364316,0.972665664,305.38168,0.9713006,0.967267,0.9671715,0.96923256,0.9710295,1.417903,0.031808645,0.02887463,0.027049365,0.022134561,0.021864025
Med_emiss,Abies concolor 2,0.973071675,0.969968379,0.969968379,0.970278631,0.970880107,305.30865,0.9731959,0.9697096,0.9696397,0.9698037,0.9711242,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Abies concolor 3,0.975437372,0.972431036,0.972431036,0.972899325,0.972855374,305.3969,0.9735184,0.97021013,0.97016007,0.97068185,0.9717989,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Pinus lambertiana 1,0.971359044,0.965138884,0.965138884,0.966722653,0.966857693,305.18805,0.9726558,0.9679155,0.9678015,0.96797186,0.9697572,1.417903,0.03184583,0.028879609,0.027043426,0.022106402,0.021859903
Med_emiss,Pinus lambertiana 2,0.97214133,0.970650215,0.970650215,0.967507519,0.970071568,305.24005,0.97476953,0.9712813,0.97121185,0.9696934,0.9707909,1.417903,0.03187128,0.02889535,0.027059529,0.022129072,0.021864025
Med_emiss,Pinus strobus,0.973517876,0.969577052,0.969577052,0.968300326,0.970808367,305.29193,0.97364354,0.96963257,0.96952707,0.9690686,0.9705681,1.417903,0.03184583,0.028889945,0.027059529,0.022135068,0.021864025
Med_emiss,Tsuga canadensis,0.974964067,0.971211028,0.971211028,0.967474939,0.966639007,305.1923,0.9769248,0.9734471,0.9730551,0.96931666,0.9703293,1.417903,0.031914398,0.02892372,0.02708794,0.022114921,0.021854872
Med_emiss,Rubus occidentalis,0.972895758,0.973589853,0.973589853,0.97472629,0.980923506,305.56192,0.9688853,0.967604,0.9675688,0.9715617,0.972936,1.417903,0.0317505,0.02887979,0.027059529,0.022135068,0.021881841
Med_emiss,Tsuga canadensis,0.977629999,0.971176993,0.971176993,0.972041294,0.97375577,305.44138,0.9728701,0.96856827,0.96846056,0.96928173,0.9710614,1.417903,0.031841215,0.028889945,0.027059529,0.022127995,0.021864025
Med_emiss,Bromus diandrus,0.977426093,0.969735959,0.969735959,0.967944346,0.970559472,305.32434,0.97445637,0.96946186,0.9693157,0.9680176,0.969801,1.417903,0.03185175,0.028889945,0.027059529,0.022110716,0.021854628
Med_emiss,Laurel leaf,0.975997183,0.97476934,0.976434678,0.972584473,0.971037902,305.3286,0.97662085,0.97463936,0.97472245,0.9717491,0.97218543,1.417903,0.031870134,0.028923854,0.027087137,0.022135068,0.021864025
Med_emiss,Leaf of Laurel (Fresh),0.975903755,0.973138946,0.973856555,0.970581066,0.971187326,305.32693,0.975772,0.9724416,0.9723892,0.9704299,0.97139543,1.417903,0.03189421,0.028897297,0.027059529,0.022135068,0.021864025
Med_emiss,Leaf of Oak (Face),0.975193204,0.970819057,0.969997818,0.96957663,0.971308337,305.3308,0.97376025,0.9696983,0.96957356,0.96920055,0.9707345,1.417903,0.03184583,0.028887762,0.027050143,0.022110026,0.021859808
Med_emiss, Leaf of Brazilian Peppertree (schinus terebinthifdias),0.972679621,0.971413761,0.9684226,0.970648864,0.970874494,305.31506,0.97277504,0.96939296,0.9692419,0.969833,0.97121036,1.417903,0.03184583,0.028889945,0.027057692,0.022128133,0.021864025
Low_emiss,Baccharis pilularis 3,0.956799237,0.951534801,0.951534801,0.952582569,0.952405816,306.10364,0.93922603,0.93681103,0.93668807,0.9391557,0.94074494,1.4381126,0.031642914,0.028615225,0.026754968,0.022031398,0.021753693
Low_emiss,Adenostoma fasciculatum 3,0.956178532,0.952021641,0.952021641,0.953994749,0.953929454,306.13687,0.9381502,0.9364213,0.93640804,0.94011694,0.941494,1.4374702,0.031613365,0.028624576,0.026774222,0.022047903,0.02177393
Low_emiss,Ceanothus megacarpus 1,0.906021463,0.896716097,0.896716097,0.89668371,0.897278895,303.88345,0.93930656,0.9262338,0.9251891,0.9180006,0.9229108,1.3905568,0.03200074,0.028594462,0.026698623,0.021888971,0.021626782
Low_emiss,Umbellularia californica 3,0.962434587,0.955066662,0.955066662,0.95721923,0.955565669,306.26385,0.93977225,0.9364208,0.9363504,0.94002134,0.94174606,1.4415255,0.031628493,0.02861932,0.026759557,0.022029033,0.021763662
Low_emiss,Baccharis pilularis 2,0.940883845,0.941995899,0.941995899,0.930588503,0.93143805,305.12524,0.94779664,0.9447863,0.9447225,0.93476224,0.9355718,1.4186676,0.031968288,0.028790811,0.026892379,0.021984713,0.021704262
Low_emiss,Heteromeles arbutifolia 2,0.952861448,0.944023353,0.944023353,0.940736872,0.938315056,305.5495,0.9445899,0.93979025,0.93962485,0.93455064,0.9365541,1.4186676,0.03185624,0.028687973,0.026809586,0.02198618,0.021704262
Low_emiss,Ceanothus spinosus 3,0.922391094,0.938781273,0.938781273,0.941739625,0.948994174,305.4477,0.9275345,0.9356636,0.93558526,0.9438218,0.94269663,1.4262829,0.03151806,0.0285906,0.02673143,0.022120655,0.021830287
Low_emiss,Ceanothus spinosus 2,0.951739297,0.951513304,0.951513304,0.958646412,0.963289726,306.43155,0.928763,0.9300058,0.9300161,0.9415619,0.94330823,1.4440495,0.031419814,0.028495943,0.026641414,0.022081638,0.021819964
Low_emiss,Ceanothus megacarpus 3,0.901863847,0.895563553,0.895563553,0.897536104,0.900533473,303.94946,0.934833,0.9235368,0.92254454,0.91889966,0.9238076,1.3941592,0.031915206,0.028557189,0.026664406,0.021915575,0.021654077
Low_emiss,Baccharis pilularis 1,0.93189006,0.925079414,0.925079414,0.925478464,0.926700722,305.06436,0.9385154,0.93121606,0.9308849,0.9287862,0.9321384,1.4152386,0.031834695,0.028602343,0.026715683,0.02197698,0.021693919
Low_emiss,Arctostaphylos glandulosa 2,0.904977491,0.903813974,0.903813974,0.892849398,0.89413877,303.57254,0.9482197,0.93927425,0.9382309,0.9211746,0.9235063,1.3852488,0.032205116,0.028799728,0.026886458,0.02191022,0.02161771
Low_emiss,Arctostaphylos glandulosa 3,0.960663,0.963005706,0.963005706,0.949954169,0.949256837,305.8077,0.95175385,0.9530524,0.952944,0.94270533,0.94143105,1.4324216,0.031912167,0.028851088,0.026962494,0.02204739,0.021725675
Low_emiss,Ceanothus spinosus 2,0.943797048,0.945501456,0.945501456,0.952971559,0.957288896,306.12753,0.92837685,0.9294077,0.92935294,0.9410364,0.9424744,1.4370495,0.031445228,0.028484214,0.026626598,0.022081172,0.02181204
Low_emiss,Arctostaphylos glandulosa 1,0.948104439,0.948237523,0.948237523,0.942599115,0.941735462,305.5382,0.9446892,0.9432848,0.943213,0.93843937,0.939146,1.4288057,0.031841177,0.028718812,0.02684934,0.022019468,0.02172532
Low_emiss,Ceanothus megacarpus 3,0.843360039,0.841902232,0.841902232,0.846000119,0.849866671,301.65747,0.92985225,0.9134174,0.9118094,0.90297997,0.90940756,1.3481479,0.032146007,0.028506739,0.026570685,0.021820325,0.021575447
Low_emiss,Ceanothus megacarpus 2,0.961962662,0.955571639,0.955571639,0.955107761,0.954064263,306.19614,0.9415622,0.93888587,0.93884516,0.93970716,0.9411798,1.4386694,0.031676162,0.02864777,0.026799828,0.022033129,0.021746242
Low_emiss,Heteromeles arbutifolia 1,0.953354285,0.947668425,0.947668425,0.948739726,0.947488605,305.9092,0.9401482,0.9367073,0.9365415,0.9380606,0.9396959,1.4329922,0.031679243,0.028652126,0.026788382,0.02203128,0.021747775
Low_emiss,Umbellularia californica 1,0.960175417,0.95015089,0.95015089,0.950096347,0.946997004,305.98883,0.94362485,0.93779457,0.9376406,0.93681693,0.938957,1.4349393,0.031737246,0.028643418,0.026783446,0.021995673,0.021720016
Low_emiss,Ceanothus megacarpus 2,0.93909774,0.933617062,0.933617062,0.935157536,0.935540827,305.33105,0.9386767,0.9341334,0.93396467,0.9331787,0.935659,1.4186676,0.031763945,0.028627887,0.026749177,0.021993387,0.02172119
Low_emiss,Heteromeles arbutifolia 2,0.951748925,0.945224047,0.945224047,0.94739544,0.948227633,305.96603,0.93744016,0.9333545,0.9331517,0.9363117,0.9387427,1.4327576,0.03167165,0.028584447,0.02672763,0.022022372,0.021746788
Low_emiss,Umbellularia californica 1,0.953873551,0.942625366,0.942625366,0.940107935,0.933463575,305.44333,0.94609797,0.9412169,0.9409671,0.93400973,0.93595994,1.4186676,0.03188029,0.028701624,0.026815956,0.021981804,0.021704262
Low_emiss,Adenostoma fasciculatum 1,0.872590549,0.868691495,0.868691495,0.872525604,0.873115392,302.72076,0.9340255,0.92040616,0.9192305,0.9121551,0.9172937,1.3694214,0.03204563,0.028555026,0.026640337,0.021867836,0.021614274
Low_emiss,Arctostaphylos glandulosa 1,0.874700942,0.874627555,0.874627555,0.867964863,0.868215025,302.43494,0.9442997,0.93200123,0.93076146,0.9129937,0.9164336,1.3629999,0.03226991,0.028744996,0.026817465,0.021877473,0.021589348
Low_emiss,Ceanothus spinosus 1,0.925173962,0.922369716,0.922369716,0.929817601,0.930597653,305.13968,0.9314555,0.9272336,0.92702216,0.93193746,0.9348113,1.4170487,0.031669587,0.028512575,0.026644984,0.022005934,0.02174041
Low_emiss,Baccharis pilularis 2,0.913623484,0.904852491,0.904852491,0.910421101,0.911043427,304.44833,0.93399256,0.9229943,0.92216086,0.9226409,0.92742574,1.4047263,0.031826433,0.028516924,0.026629455,0.021935683,0.021673124
Low_emiss,Umbellularia californica 3,0.920180841,0.913851604,0.913851604,0.914037015,0.914030158,304.5341,0.9393492,0.9307431,0.9301062,0.92559534,0.9290388,1.4060721,0.031892657,0.028628891,0.026738826,0.021948935,0.021672925
Low_emiss,Umbellularia californica 2,0.948541042,0.935443649,0.935443649,0.937005926,0.943693256,305.64734,0.93602836,0.9296458,0.92971253,0.9312863,0.9348589,1.4186676,0.031713113,0.028535292,0.026672194,0.021982389,0.021710621
Low_emiss,Heteromeles arbutifolia 1,0.952805425,0.945922996,0.945922996,0.948166848,0.949835514,306.029,0.93685555,0.9327693,0.9325492,0.93614733,0.93877375,1.4354038,0.031639587,0.028589906,0.026725408,0.022011083,0.021745834
Low_emiss,Ceanothus spinosus 1,0.924833954,0.924471008,0.924471008,0.930680044,0.933175377,305.1825,0.9308171,0.92804337,0.9278694,0.93293846,0.9355722,1.4186676,0.031653486,0.028556116,0.026695963,0.022009954,0.021743024
Low_emiss,Baccharis pilularis 3,0.917721224,0.913060182,0.913060182,0.914156002,0.915745751,304.55725,0.9370207,0.9293085,0.9285369,0.9261337,0.92957574,1.4057919,0.03185624,0.028587006,0.026703224,0.021965813,0.021684274
Low_emiss,Adenostoma fasciculatum 2,0.90320276,0.902684843,0.902684843,0.902586614,0.903578092,303.9515,0.93762594,0.93063086,0.92991906,0.9244185,0.92719877,1.3929322,0.031934433,0.02862375,0.026729453,0.021947123,0.02166577
Low_emiss,Heteromeles arbutifolia 3,0.953460051,0.947526763,0.947526763,0.949766063,0.951329537,306.06766,0.9366443,0.93353766,0.9333744,0.9374212,0.9396743,1.4365152,0.031616777,0.02858646,0.026738897,0.022035766,0.021757966
Low_emiss,Heteromeles arbutifolia 3,0.93615414,0.937618117,0.937618117,0.933572197,0.933337886,305.18634,0.942401,0.9400569,0.94001883,0.9351131,0.93635195,1.4186676,0.03185624,0.028689543,0.026809586,0.021989422,0.021712208
Low_emiss,Baccharis pilularis 2,0.946248113,0.940771645,0.940771645,0.943648818,0.943998083,305.7548,0.9380993,0.93300414,0.93273586,0.93546104,0.9380812,1.4320302,0.03164311,0.0286074,0.026747515,0.022018548,0.021740535
Low_emiss,Ceanothus megacarpus 1,0.943227421,0.937446814,0.937446814,0.940690247,0.942696006,305.59073,0.9368887,0.9330688,0.93291134,0.9343972,0.93711936,1.4186676,0.03168614,0.02858915,0.026716763,0.022012379,0.021740196
Low_emiss,Adenostoma fasciculatum 3,0.939756011,0.93598261,0.93598261,0.937033324,0.938135555,305.4058,0.9387005,0.9348014,0.9346496,0.93416524,0.9364288,1.4186676,0.031750083,0.028649129,0.026785249,0.022004856,0.021725226
Low_emiss,Ceanothus spinosus 3,0.935751767,0.938197639,0.938197639,0.941056214,0.943538335,305.51495,0.93539184,0.9342346,0.9341794,0.9366427,0.93849,1.4186676,0.031671826,0.028616995,0.026749719,0.022047808,0.021760043
Low_emiss,Baccharis pilularis 1,0.932252283,0.922859672,0.922859672,0.92700747,0.927147743,305.148,0.9361511,0.9279123,0.92755663,0.9282696,0.93221134,1.4154177,0.03177303,0.028541563,0.026660226,0.021981804,0.021704262
Low_emiss,Abies concolor 1,0.963837691,0.960941768,0.960941768,0.962351618,0.962310983,306.44934,0.9385129,0.9387034,0.9387618,0.94338167,0.944142,1.4433172,0.03156765,0.028634332,0.026780985,0.022053871,0.021781217
Low_emiss,Abies concolor 2,0.950344223,0.946256309,0.946256309,0.947625452,0.948844652,305.92215,0.93747836,0.9344561,0.9342685,0.9376315,0.93953204,1.4329953,0.031649023,0.02862378,0.02675042,0.022029655,0.021751996
Low_emiss,Quercus douglasii 2,0.95225642,0.952302474,0.952302474,0.938471262,0.941287475,305.5382,0.9494378,0.947086,0.9470343,0.93679124,0.93728787,1.4211217,0.031960294,0.028813843,0.0269274,0.021992976,0.021702915
Low_emiss,Quercus douglasii 3,0.950867496,0.951073165,0.951073165,0.935131961,0.936351946,305.329,0.95305425,0.9499825,0.9497389,0.93612933,0.936396,1.4186676,0.03205446,0.028858624,0.026962908,0.021990754,0.021678261
Low_emiss,Quercus agrifolia 3,0.932605299,0.930770821,0.930770821,0.932470957,0.933009512,305.17932,0.9378009,0.93397754,0.93384224,0.9338564,0.9357745,1.4186676,0.031770963,0.028639179,0.026775869,0.02199786,0.021728102
Low_emiss,Quercus lobata 1,0.957815255,0.956508865,0.956508865,0.934416537,0.935658145,305.33215,0.95937645,0.95629025,0.95594066,0.9355164,0.9352398,1.4204407,0.032179285,0.028975047,0.027086988,0.021970525,0.021651193
Low_emiss,Quercus agrifolia 2,0.958560307,0.955492352,0.955492352,0.955015867,0.955887013,306.194,0.9394003,0.93814284,0.93811285,0.94081676,0.9418679,1.438444,0.03166004,0.028657177,0.026803067,0.02205754,0.021767823
